BorrCity,BorrState,BorrZip,CDC_Name,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,ApprovalDate,ApprovalFiscalYear,DeliveryMethod,subpgmdesc,NaicsCode,ProjectState,BusinessType,GrossChargeOffAmount,Default?
991,24,3942,35,36,23,32,0,0,,19950209,1995,0,0,0,24,1,0.0,False
218,20,3839,30,30,19,27,0,0,,19950210,1995,0,0,0,20,1,0.0,False
2072,4,3943,4,4,4,4,0,0,,19950210,1995,0,0,0,4,0,0.0,False
538,4,142,4,4,4,4,0,0,,19950210,1995,0,0,0,4,1,0.0,False
1875,51,2713,237,221,52,187,0,0,,19950210,1995,0,0,0,52,1,0.0,False
49,1,1604,40,41,1,35,0,0,,19950210,1995,0,0,30,1,0,0.0,False
1007,8,10,16,16,13,0,0,0,,19950210,1995,0,0,0,8,0,0.0,False
37,37,3825,98,95,35,79,0,0,,19950210,1995,0,0,0,37,2,0.0,False
2187,1,3011,62,60,1,52,0,0,,19950210,1995,0,0,0,1,1,0.0,False
169,33,10,85,84,30,0,0,0,,19950210,1995,0,0,0,33,1,0.0,True
279,1,658,1,1,1,1,0,0,,19950210,1995,0,0,10,1,1,0.0,False
2814,3,3944,248,230,3,195,0,0,,19950213,1995,0,0,0,3,1,0.0,False
2788,9,3897,27,27,9,25,0,0,,19950213,1995,0,0,0,9,1,0.0,False
568,19,10,66,64,18,0,0,0,,19950213,1995,0,0,188,19,1,0.0,False
73,12,1039,94,14,12,76,0,0,,19950213,1995,0,0,74,12,0,0.0,False
2815,29,3945,45,45,27,40,0,0,,19950213,1995,0,0,428,29,1,0.0,False
219,5,789,44,44,5,39,0,0,,19950213,1995,0,0,137,5,1,0.0,False
2816,35,3946,111,107,33,92,0,0,,19950213,1995,0,0,0,35,1,0.0,False
2816,35,3946,111,107,33,92,0,0,,19950213,1995,0,0,0,35,1,0.0,False
2319,28,3226,208,193,26,164,0,0,,19950213,1995,0,0,0,28,1,0.0,False
1679,29,510,139,131,27,108,0,0,,19950213,1995,0,0,0,29,1,0.0,False
1679,29,510,139,131,27,108,0,0,,19950213,1995,0,0,0,29,1,0.0,False
2293,6,3188,50,49,6,43,0,0,,19950213,1995,0,0,0,6,1,0.0,False
1391,51,2198,237,221,52,187,0,0,,19950214,1995,0,0,0,52,1,0.0,False
1820,20,3947,164,155,19,125,0,0,,19950214,1995,0,0,0,20,1,0.0,False
1416,18,10,136,128,17,0,0,0,,19950214,1995,0,0,174,18,1,0.0,False
669,28,3948,125,119,26,47,0,0,,19950214,1995,0,0,0,28,1,0.0,False
389,7,411,8,8,7,8,0,0,,19950214,1995,0,0,0,7,1,0.0,False
1640,42,3949,252,226,42,198,0,0,,19950214,1995,0,0,15,42,1,0.0,False
525,9,2998,53,52,9,46,0,0,,19950214,1995,0,0,60,9,1,0.0,False
2003,1,3950,55,54,1,48,0,0,,19950214,1995,0,0,202,1,1,0.0,False
2591,1,3580,12,12,10,0,0,0,,19950214,1995,0,0,10,10,1,0.0,False
700,0,818,143,136,14,112,0,0,,19950214,1995,0,0,0,0,0,0.0,False
1290,1,1648,1,1,1,1,0,0,,19950214,1995,0,0,145,1,1,0.0,False
133,34,1120,102,98,31,83,0,0,,19950214,1995,0,0,0,34,1,0.0,False
371,28,2105,150,43,26,117,0,0,,19950215,1995,0,0,0,28,1,0.0,False
407,11,3951,13,13,11,12,0,0,,19950215,1995,0,0,174,11,1,0.0,False
1302,5,2311,5,5,5,5,0,0,,19950215,1995,0,0,0,5,1,0.0,False
845,42,1008,184,175,42,142,0,0,,19950215,1995,0,0,0,42,1,0.0,False
2153,2,3952,46,24,2,41,0,0,,19950215,1995,0,0,0,2,1,0.0,False
951,9,3857,194,181,9,151,0,0,,19950215,1995,0,0,0,9,1,0.0,False
218,20,974,30,30,19,27,0,0,,19950215,1995,0,0,0,20,1,0.0,False
2751,17,3953,42,31,16,37,0,0,,19950215,1995,0,0,0,17,2,0.0,False
2292,20,3954,2,191,19,199,0,0,,19950215,1995,0,0,0,20,1,0.0,False
2817,29,1196,45,45,27,40,0,0,,19950215,1995,0,0,0,29,0,0.0,False
89,19,10,28,28,18,0,0,0,,19950215,1995,0,0,0,19,1,0.0,False
354,1,1362,135,126,1,106,0,0,,19950215,1995,0,0,0,1,1,0.0,False
219,5,2594,44,44,5,39,0,0,,19950216,1995,0,0,0,5,1,0.0,False
395,7,3955,8,8,7,8,0,0,,19950216,1995,0,0,0,7,1,0.0,True
325,1,1761,126,120,1,102,0,0,,19950216,1995,0,0,0,1,0,0.0,False
207,34,312,102,98,31,83,0,0,,19950216,1995,0,0,19,34,1,0.0,False
219,5,3956,44,44,5,39,0,0,,19950216,1995,0,0,0,5,1,0.0,False
2818,21,10,32,32,20,0,0,0,,19950216,1995,0,0,0,21,1,0.0,False
203,1,199,97,72,1,78,0,0,,19950216,1995,0,0,47,1,1,0.0,False
2267,6,3144,50,49,6,43,0,0,,19950217,1995,0,0,0,6,1,0.0,False
1482,2,776,24,24,2,23,0,0,,19950217,1995,0,0,68,2,2,0.0,False
2396,43,3333,51,87,51,180,0,0,,19950217,1995,0,0,0,43,1,0.0,False
855,36,1026,108,105,34,89,0,0,,19950217,1995,0,0,0,36,1,0.0,False
2819,34,3957,102,98,31,83,0,0,,19950217,1995,0,0,0,34,0,0.0,False
371,28,450,150,43,26,117,0,0,,19950217,1995,0,0,0,28,1,0.0,False
219,5,625,44,44,5,39,0,0,,19950217,1995,0,0,0,5,1,0.0,False
2678,33,10,230,212,30,0,0,0,,19950217,1995,0,0,0,33,1,0.0,False
218,20,974,30,30,19,27,0,0,,19950217,1995,0,0,44,20,1,0.0,False
713,20,838,30,30,19,27,0,0,,19950217,1995,0,0,329,20,1,0.0,False
219,5,55,44,44,5,39,0,0,,19950221,1995,0,0,0,5,1,0.0,False
1136,6,3958,187,177,6,144,0,0,,19950221,1995,0,0,0,6,1,0.0,False
252,1,1916,119,36,23,0,0,0,,19950221,1995,0,0,0,1,2,0.0,False
12,10,1073,12,12,10,11,0,0,,19950221,1995,0,0,7,10,2,0.0,False
1384,28,1770,43,43,26,38,0,0,,19950221,1995,0,0,0,28,1,0.0,False
855,36,1026,108,105,34,89,0,0,,19950221,1995,0,0,0,36,1,0.0,False
148,5,1951,79,77,5,63,0,0,,19950221,1995,0,0,148,5,1,0.0,False
2820,25,3959,199,186,24,156,0,0,,19950221,1995,0,0,0,25,0,0.0,False
12,10,236,12,12,10,11,0,0,,19950221,1995,0,0,28,10,1,0.0,False
2131,7,3960,8,8,7,8,0,0,,19950222,1995,0,0,122,7,1,0.0,False
79,9,3961,27,27,9,25,0,0,,19950222,1995,0,0,108,9,1,0.0,False
389,7,411,8,8,7,8,0,0,,19950222,1995,0,0,18,7,1,0.0,False
2821,29,3962,45,45,27,40,0,0,,19950222,1995,0,0,48,29,1,0.0,True
2352,29,1940,165,156,27,126,0,0,,19950222,1995,0,0,68,29,1,0.0,False
496,24,1049,220,36,23,173,0,0,,19950222,1995,0,0,0,24,1,0.0,False
548,15,3963,42,31,16,0,0,0,,19950222,1995,0,0,18,15,1,0.0,True
39,1,684,1,1,1,1,0,0,,19950222,1995,0,0,6,1,1,0.0,False
40,38,2756,83,81,36,67,0,0,,19950222,1995,0,0,148,38,1,0.0,False
2822,8,10,250,9,8,0,0,0,,19950222,1995,0,0,152,8,1,0.0,False
1046,19,10,38,39,18,0,0,0,,19950222,1995,0,0,0,19,1,0.0,False
169,33,10,85,84,30,0,0,0,,19950222,1995,0,0,0,33,1,0.0,False
2823,33,10,154,146,30,0,0,0,,19950222,1995,0,0,0,33,1,0.0,False
2229,4,3964,4,4,4,4,0,0,,19950222,1995,0,0,0,4,1,0.0,False
2824,9,1677,53,52,9,46,0,0,,19950222,1995,0,0,0,9,1,0.0,False
1580,51,2938,237,221,52,187,0,0,,19950222,1995,0,0,0,52,1,0.0,False
2825,46,3965,211,196,45,0,0,0,,19950223,1995,0,0,0,47,1,0.0,False
865,26,1043,202,189,25,158,0,0,,19950223,1995,0,0,243,26,2,0.0,False
92,7,90,8,8,7,8,0,0,,19950223,1995,0,0,149,7,1,0.0,False
1191,7,3692,8,8,7,8,0,0,,19950223,1995,0,0,109,7,1,0.0,False
184,26,921,90,89,25,73,0,0,,19950223,1995,0,0,0,26,1,0.0,False
652,2,1398,181,172,2,140,0,0,,19950223,1995,0,0,0,2,0,0.0,False
1343,38,1717,83,81,36,67,0,0,,19950223,1995,0,0,129,38,1,0.0,False
77,4,764,4,4,4,4,0,0,,19950223,1995,0,0,7,4,1,0.0,False
495,33,10,163,154,30,0,0,0,,19950223,1995,0,0,46,33,0,0.0,False
2826,33,10,163,154,30,0,0,0,,19950223,1995,0,0,39,33,1,0.0,False
1624,41,3966,95,93,40,77,0,0,,19950223,1995,0,0,0,41,1,0.0,False
2634,1,3682,1,1,1,1,0,0,,19950223,1995,0,0,0,1,0,0.0,False
2713,32,10,87,86,29,0,0,0,,19950224,1995,0,0,0,32,0,0.0,False
675,10,779,12,12,10,11,0,0,,19950224,1995,0,0,0,10,0,0.0,False
79,9,2773,27,27,9,25,0,0,,19950224,1995,0,0,0,9,1,0.0,False
2827,9,3967,27,27,9,25,0,0,,19950224,1995,0,0,0,9,0,0.0,False
998,21,10,242,224,20,0,0,0,,19950224,1995,0,0,0,21,1,0.0,False
2828,16,3968,23,23,15,22,0,0,,19950224,1995,0,0,0,16,1,0.0,False
371,28,413,150,43,26,117,0,0,,19950224,1995,0,0,0,28,1,0.0,False
292,27,3969,104,101,32,85,0,0,,19950224,1995,0,0,0,27,1,0.0,False
179,14,609,88,87,0,71,0,0,,19950224,1995,0,0,0,14,1,0.0,False
100,34,648,57,56,31,49,0,0,,19950224,1995,0,0,0,34,1,0.0,False
1866,29,2512,165,156,27,126,0,0,,19950224,1995,0,0,0,29,1,0.0,False
1866,29,2512,165,156,27,126,0,0,,19950224,1995,0,0,109,29,1,0.0,False
2829,44,2215,87,134,45,110,0,0,,19950224,1995,0,0,16,44,2,0.0,False
51,25,3652,199,186,24,156,0,0,,19950224,1995,0,0,0,25,1,0.0,False
407,6,808,187,177,6,144,0,0,,19950224,1995,0,0,18,6,1,0.0,False
2830,14,2113,175,165,0,136,0,0,,19950224,1995,0,0,0,14,1,0.0,False
1580,51,2097,237,221,52,187,0,0,,19950224,1995,0,0,30,52,1,0.0,False
194,24,3654,35,36,23,32,0,0,,19950224,1995,0,0,149,24,2,0.0,False
2699,1,3757,62,60,1,52,0,0,,19950224,1995,0,0,0,1,1,0.0,False
2560,3,3970,3,3,3,3,0,0,,19950227,1995,0,0,235,3,1,0.0,False
529,5,589,167,158,5,128,0,0,,19950227,1995,0,0,0,5,1,0.0,False
43,21,10,37,38,20,0,0,0,,19950227,1995,0,0,0,21,1,0.0,False
550,4,610,20,20,4,18,0,0,,19950227,1995,0,0,187,4,1,0.0,False
1704,14,2775,132,123,0,129,0,0,,19950227,1995,0,0,0,14,1,0.0,False
605,14,2132,175,165,0,136,0,0,,19950227,1995,0,0,0,14,1,0.0,False
895,28,1083,43,43,26,38,0,0,,19950227,1995,0,0,46,28,1,0.0,False
1136,6,1644,187,177,6,144,0,0,,19950227,1995,0,0,0,6,1,0.0,False
2831,29,3073,45,45,27,40,0,0,,19950227,1995,0,0,0,29,1,0.0,False
2832,3,3971,248,230,3,195,0,0,,19950227,1995,0,0,0,3,1,0.0,False
2358,39,3271,123,117,37,100,0,0,,19950228,1995,0,0,0,39,0,0.0,False
1610,9,2135,53,52,9,46,0,0,,19950228,1995,0,0,7,9,1,0.0,False
2195,32,10,93,92,29,0,0,0,,19950228,1995,0,0,425,32,0,0.0,False
2271,7,3972,8,8,7,8,0,0,,19950228,1995,0,0,0,7,1,0.0,False
2725,9,447,53,52,9,46,0,0,,19950228,1995,0,0,0,9,1,0.0,False
303,11,841,13,13,11,12,0,0,,19950228,1995,0,0,0,11,1,0.0,False
48,5,48,39,40,5,34,0,0,,19950228,1995,0,0,80,5,1,0.0,False
925,6,3674,225,207,6,176,0,0,,19950228,1995,0,0,217,6,1,0.0,False
184,26,921,90,89,25,73,0,0,,19950228,1995,0,0,174,26,1,0.0,False
661,29,2169,139,131,27,108,0,0,,19950228,1995,0,0,137,29,1,0.0,False
2554,41,3973,95,93,40,77,0,0,,19950228,1995,0,0,0,41,1,0.0,False
1963,13,3974,91,90,39,74,0,0,,19950228,1995,0,0,0,13,1,0.0,False
391,1,3975,15,15,1,14,0,0,,19950301,1995,0,0,174,1,2,0.0,False
371,28,1212,150,43,26,117,0,0,,19950301,1995,0,0,46,28,1,0.0,False
4,4,444,4,4,4,4,0,0,,19950301,1995,0,0,0,4,0,0.0,False
2833,17,3976,25,25,16,24,0,0,,19950301,1995,0,0,0,17,0,0.0,False
2834,20,3977,42,31,16,0,0,0,,19950301,1995,0,0,0,20,0,0.0,True
0,0,1497,127,29,14,189,0,0,,19950301,1995,0,0,0,0,0,0.0,False
676,24,1104,220,36,23,173,0,0,,19950301,1995,0,0,0,24,1,0.0,False
1268,5,1610,5,5,5,5,0,0,,19950302,1995,0,0,99,5,0,0.0,False
5,5,2504,5,5,5,5,0,0,,19950302,1995,0,0,68,5,1,0.0,False
358,26,366,72,70,25,58,0,0,,19950302,1995,0,0,0,26,0,0.0,False
2368,29,3278,45,45,27,40,0,0,,19950302,1995,0,0,0,29,1,0.0,False
1263,30,2487,47,46,28,42,0,0,,19950302,1995,0,0,0,30,1,0.0,False
1327,6,1692,225,207,6,176,0,0,,19950302,1995,0,0,99,6,1,0.0,False
4,4,444,4,4,4,4,0,0,,19950302,1995,0,0,0,4,1,0.0,False
621,21,10,32,32,20,0,0,0,,19950302,1995,0,0,0,21,1,0.0,False
2835,12,3978,94,14,12,76,0,0,,19950302,1995,0,0,0,12,1,0.0,False
185,12,183,94,14,12,76,0,0,,19950302,1995,0,0,179,12,1,0.0,False
73,12,71,14,14,12,13,0,0,,19950302,1995,0,0,50,12,1,0.0,False
675,10,3920,52,51,10,45,0,0,,19950302,1995,0,0,30,10,1,0.0,False
18,1,20,1,1,1,1,0,0,,19950303,1995,0,0,29,1,1,0.0,False
2115,3,3979,69,67,3,56,0,0,,19950303,1995,0,0,0,3,1,0.0,False
209,3,3980,3,3,3,3,0,0,,19950303,1995,0,0,0,3,1,0.0,False
113,5,111,44,44,5,39,0,0,,19950303,1995,0,0,43,5,1,0.0,False
2836,20,3981,42,31,16,0,0,0,,19950303,1995,0,0,0,20,1,0.0,False
169,33,10,85,84,30,0,0,0,,19950303,1995,0,0,153,33,2,0.0,False
2837,4,3982,4,4,4,4,0,0,,19950303,1995,0,0,0,4,0,0.0,False
172,4,171,4,4,4,4,0,0,,19950303,1995,0,0,15,4,2,0.0,False
241,24,2562,35,36,23,32,0,0,,19950303,1995,0,0,308,24,1,0.0,False
2651,37,3983,98,95,35,79,0,0,,19950306,1995,0,0,208,37,1,0.0,True
336,33,10,137,129,30,0,0,0,,19950306,1995,0,0,0,33,1,0.0,False
2688,51,3733,237,221,52,187,0,0,,19950306,1995,0,0,0,52,2,0.0,True
1096,49,3984,210,195,50,166,0,0,,19950306,1995,0,0,7,46,1,0.0,False
488,36,3985,76,74,34,61,0,0,,19950306,1995,0,0,156,36,1,0.0,False
88,1,163,1,1,1,1,0,0,,19950306,1995,0,0,0,1,1,0.0,False
2838,9,3986,27,27,9,25,0,0,,19950306,1995,0,0,15,9,1,0.0,False
20,4,1447,20,20,4,18,0,0,,19950306,1995,0,0,168,4,1,0.0,False
216,4,619,4,4,4,4,0,0,,19950306,1995,0,0,16,4,0,0.0,False
2839,5,3987,151,143,5,118,0,0,,19950306,1995,0,0,0,5,1,0.0,False
216,4,212,4,4,4,4,0,0,,19950306,1995,0,0,0,4,1,0.0,False
1263,30,2487,47,46,28,42,0,0,,19950306,1995,0,0,0,30,1,0.0,False
354,1,1673,135,126,1,106,0,0,,19950307,1995,0,0,0,1,0,0.0,False
2458,24,3390,35,36,23,32,0,0,,19950307,1995,0,0,0,24,2,0.0,False
953,6,1173,80,78,6,64,0,0,,19950307,1995,0,0,48,6,1,0.0,False
462,44,509,218,202,45,171,0,0,,19950307,1995,0,0,14,44,1,0.0,False
194,24,771,220,36,23,173,0,0,,19950307,1995,0,0,19,24,1,0.0,False
2840,2,3988,46,24,2,41,0,0,,19950308,1995,0,0,32,2,2,0.0,False
890,20,3886,2,191,19,199,0,0,,19950308,1995,0,0,0,20,1,0.0,False
1586,32,10,49,48,29,0,0,0,,19950308,1995,0,0,27,32,1,0.0,False
218,20,3698,30,30,19,27,0,0,,19950308,1995,0,0,0,20,1,0.0,False
1494,9,1347,53,52,9,46,0,0,,19950308,1995,0,0,125,9,1,0.0,False
593,15,3989,188,178,43,145,0,0,,19950308,1995,0,0,0,15,1,0.0,False
358,26,1495,41,42,25,36,0,0,,19950308,1995,0,0,174,26,0,0.0,False
209,3,3980,3,3,3,3,0,0,,19950308,1995,0,0,224,3,1,0.0,False
742,45,10,158,149,46,0,0,0,,19950308,1995,0,0,195,45,1,0.0,False
28,2,1900,24,24,2,23,0,0,,19950308,1995,0,0,27,2,2,0.0,False
5,19,10,247,5,18,0,0,0,,19950308,1995,0,0,252,19,1,0.0,False
955,0,1175,121,115,14,99,0,0,,19950308,1995,0,0,0,0,0,0.0,False
2841,1,3990,97,72,1,78,0,0,,19950308,1995,0,0,0,1,1,0.0,False
136,29,867,165,156,27,126,0,0,,19950308,1995,0,0,176,29,1,0.0,False
710,43,3991,51,87,51,180,0,0,,19950308,1995,0,0,0,43,1,0.0,False
1118,3,1395,248,230,3,195,0,0,,19950309,1995,0,0,0,3,1,0.0,False
1362,5,1742,5,5,5,5,0,0,,19950309,1995,0,0,0,5,1,0.0,False
841,7,1004,8,8,7,8,0,0,,19950309,1995,0,0,68,7,1,0.0,False
652,2,754,181,172,2,140,0,0,,19950309,1995,0,0,81,2,1,0.0,False
12,10,120,12,12,10,11,0,0,,19950309,1995,0,0,429,10,1,0.0,False
51,27,3992,57,56,31,0,0,0,,19950309,1995,0,0,0,27,1,0.0,False
2188,9,605,27,27,9,25,0,0,,19950309,1995,0,0,2,9,1,0.0,False
39,1,2689,1,1,1,1,0,0,,19950309,1995,0,0,0,1,1,0.0,False
2842,45,10,158,149,46,0,0,0,,19950310,1995,0,0,0,45,1,30560.0,True
2404,26,3327,202,189,25,158,0,0,,19950310,1995,0,0,0,26,0,0.0,False
677,29,3993,45,45,27,40,0,0,,19950310,1995,0,0,0,29,1,0.0,False
830,28,991,125,119,26,47,0,0,,19950310,1995,0,0,0,28,2,0.0,False
354,1,2079,15,15,1,14,0,0,,19950310,1995,0,0,0,1,1,0.0,False
2843,33,10,65,63,30,0,0,0,,19950310,1995,0,0,68,33,1,0.0,False
677,24,3994,100,36,23,81,0,0,,19950310,1995,0,0,0,24,1,0.0,False
332,24,2017,220,36,23,173,0,0,,19950310,1995,0,0,285,24,1,0.0,False
2267,6,3144,50,49,6,43,0,0,,19950313,1995,0,0,7,6,1,0.0,False
488,36,1028,76,74,34,61,0,0,,19950313,1995,0,0,0,36,1,0.0,False
2844,11,371,141,133,11,109,0,0,,19950313,1995,0,0,0,11,1,419571.0,True
2845,32,10,161,152,29,0,0,0,,19950313,1995,0,0,0,32,2,0.0,False
1185,29,1485,165,156,27,126,0,0,,19950313,1995,0,0,0,29,1,0.0,False
28,2,1136,24,24,2,23,0,0,,19950313,1995,0,0,0,2,1,0.0,False
219,5,1320,44,44,5,39,0,0,,19950313,1995,0,0,61,5,1,0.0,False
2719,2,3784,24,24,2,23,0,0,,19950313,1995,0,0,7,2,1,0.0,False
179,14,2087,88,87,0,71,0,0,,19950313,1995,0,0,74,14,2,0.0,False
2254,1,3995,74,72,1,60,0,0,,19950314,1995,0,0,68,1,1,0.0,False
6,5,466,54,6,5,6,0,0,,19950314,1995,0,0,14,5,1,0.0,False
1693,6,3996,187,177,6,144,0,0,,19950314,1995,0,0,165,6,1,0.0,False
398,1,1927,62,60,1,52,0,0,,19950314,1995,0,0,201,1,1,0.0,False
12,10,331,12,12,10,11,0,0,,19950314,1995,0,0,0,10,1,0.0,False
303,11,588,13,13,11,12,0,0,,19950314,1995,0,0,198,11,1,0.0,False
1703,11,2269,13,13,11,12,0,0,,19950314,1995,0,0,124,11,0,0.0,False
1156,45,10,16,16,13,0,0,0,,19950314,1995,0,0,0,45,1,0.0,False
216,4,619,4,4,4,4,0,0,,19950314,1995,0,0,69,4,1,0.0,False
472,4,1110,4,4,4,4,0,0,,19950314,1995,0,0,0,4,1,0.0,False
248,7,249,8,8,7,8,0,0,,19950315,1995,0,0,0,7,1,0.0,False
391,5,460,5,5,5,5,0,0,,19950315,1995,0,0,0,5,1,0.0,False
785,4,1758,4,4,4,4,0,0,,19950315,1995,0,0,68,4,0,0.0,False
1153,5,3997,6,6,5,6,0,0,,19950315,1995,0,0,0,5,1,0.0,False
1142,29,599,165,156,27,126,0,0,,19950315,1995,0,0,121,29,1,0.0,False
43,21,10,37,38,20,0,0,0,,19950315,1995,0,0,0,21,0,0.0,False
2846,33,10,56,55,30,0,0,0,,19950315,1995,0,0,0,33,1,0.0,False
2506,6,3998,50,49,6,43,0,0,,19950316,1995,0,0,72,6,1,0.0,False
49,1,1285,40,41,1,35,0,0,,19950316,1995,0,0,0,1,1,0.0,True
2847,13,3999,91,90,39,74,0,0,,19950316,1995,0,0,74,13,2,0.0,False
661,29,2169,165,156,27,126,0,0,,19950316,1995,0,0,0,29,1,0.0,False
925,6,3674,225,207,6,176,0,0,,19950316,1995,0,0,6,6,1,0.0,False
28,2,95,24,24,2,23,0,0,,19950316,1995,0,0,311,2,1,0.0,False
1280,29,752,105,102,27,86,0,0,,19950316,1995,0,0,15,29,1,0.0,False
143,37,1460,78,76,35,62,0,0,,19950316,1995,0,0,30,37,2,0.0,False
495,33,10,56,55,30,0,0,0,,19950316,1995,0,0,0,33,1,0.0,False
148,5,144,79,77,5,63,0,0,,19950316,1995,0,0,0,5,1,0.0,False
1765,33,10,189,55,30,0,0,0,,19950316,1995,0,0,348,33,2,0.0,False
252,1,3038,119,36,23,0,0,0,,19950316,1995,0,0,7,1,2,0.0,False
252,1,3038,119,36,23,0,0,0,,19950316,1995,0,0,7,1,0,0.0,False
2848,38,4000,83,81,36,67,0,0,,19950317,1995,0,0,0,38,1,0.0,False
93,28,2622,208,193,26,164,0,0,,19950317,1995,0,0,0,28,1,0.0,False
605,14,718,175,165,0,136,0,0,,19950317,1995,0,0,0,14,1,0.0,False
549,14,1539,89,88,0,72,0,0,,19950317,1995,0,0,0,14,2,0.0,False
954,19,10,28,28,18,0,0,0,,19950317,1995,0,0,0,19,0,0.0,False
341,0,347,138,130,14,107,0,0,,19950317,1995,0,0,0,0,1,0.0,False
2849,34,4001,57,56,31,49,0,0,,19950317,1995,0,0,93,34,2,0.0,False
2256,44,3134,205,192,45,160,0,0,,19950317,1995,0,0,0,44,1,0.0,False
402,25,2052,36,37,24,33,0,0,,19950317,1995,0,0,153,25,2,0.0,False
2850,29,599,139,131,27,108,0,0,,19950317,1995,0,0,0,29,1,0.0,False
371,28,2082,43,43,26,38,0,0,,19950317,1995,0,0,203,28,1,0.0,False
832,7,994,8,8,7,8,0,0,,19950317,1995,0,0,0,7,1,0.0,False
534,33,10,169,160,30,0,0,0,,19950317,1995,0,0,155,33,1,0.0,False
1287,2,2656,24,24,2,23,0,0,,19950320,1995,0,0,51,2,1,0.0,False
1749,44,4002,87,134,45,110,0,0,,19950320,1995,0,0,14,44,1,0.0,False
332,18,10,136,128,17,0,0,0,,19950320,1995,0,0,0,18,1,0.0,False
1056,47,1309,122,116,44,150,0,0,,19950320,1995,0,0,0,48,1,0.0,False
209,14,1693,22,0,0,20,0,0,,19950320,1995,0,0,0,14,1,0.0,False
280,17,1390,25,25,16,24,0,0,,19950320,1995,0,0,0,17,1,0.0,False
358,26,1495,41,42,25,36,0,0,,19950320,1995,0,0,293,26,1,0.0,False
1377,5,1762,51,40,5,34,0,0,,19950320,1995,0,0,0,5,1,0.0,False
364,36,375,108,105,34,89,0,0,,19950320,1995,0,0,83,36,1,227684.0,True
2227,13,3081,42,31,16,0,0,0,,19950320,1995,0,0,97,17,1,0.0,False
1243,6,4003,187,177,6,144,0,0,,19950320,1995,0,0,0,6,1,0.0,False
35,17,1451,42,31,16,37,0,0,,19950320,1995,0,0,0,17,1,0.0,False
215,34,211,57,56,31,49,0,0,,19950321,1995,0,0,6,34,1,0.0,False
39,1,646,1,1,1,1,0,0,,19950321,1995,0,0,32,1,0,0.0,False
581,29,665,105,102,27,86,0,0,,19950321,1995,0,0,0,29,1,0.0,False
2851,3,4004,25,25,16,0,0,0,,19950321,1995,0,0,0,17,1,0.0,False
4,4,2136,4,4,4,4,0,0,,19950321,1995,0,0,0,4,1,0.0,False
908,1,1105,74,72,1,60,0,0,,19950321,1995,0,0,284,1,1,0.0,False
277,12,707,94,14,12,76,0,0,,19950321,1995,0,0,0,12,1,0.0,False
221,1,217,51,50,1,44,0,0,,19950321,1995,0,0,18,1,1,0.0,False
452,1,1362,135,126,1,106,0,0,,19950322,1995,0,0,0,1,1,0.0,False
2406,28,3329,183,174,26,141,0,0,,19950322,1995,0,0,45,28,1,0.0,False
675,10,869,52,51,10,45,0,0,,19950322,1995,0,0,0,10,1,0.0,False
495,33,10,163,154,30,0,0,0,,19950322,1995,0,0,0,33,1,0.0,False
829,1,990,97,72,1,78,0,0,,19950322,1995,0,0,0,1,1,0.0,False
2852,25,4005,199,186,24,156,0,0,,19950322,1995,0,0,0,25,1,0.0,False
1401,1,4006,19,19,1,17,0,0,,19950322,1995,0,0,33,1,1,0.0,False
448,18,10,136,128,17,0,0,0,,19950323,1995,0,0,0,18,1,0.0,False
317,9,4007,27,27,9,25,0,0,,19950323,1995,0,0,0,9,1,0.0,True
2853,37,10,201,188,35,0,0,0,,19950323,1995,0,0,61,37,1,0.0,True
2241,29,3104,165,156,27,126,0,0,,19950323,1995,0,0,0,29,1,0.0,False
134,34,131,57,56,31,49,0,0,,19950323,1995,0,0,0,34,1,0.0,False
1715,34,2285,102,98,31,83,0,0,,19950323,1995,0,0,262,34,1,0.0,False
252,1,4008,119,36,23,0,0,0,,19950323,1995,0,0,36,1,2,0.0,False
12,10,236,12,12,10,11,0,0,,19950323,1995,0,0,0,10,1,0.0,False
1023,24,1270,100,36,23,81,0,0,,19950323,1995,0,0,0,24,1,0.0,False
194,24,1109,100,36,23,81,0,0,,19950323,1995,0,0,0,24,1,0.0,True
2854,2,681,249,231,2,196,0,0,,19950323,1995,0,0,249,2,1,0.0,False
40,38,156,83,81,36,67,0,0,,19950323,1995,0,0,0,38,0,0.0,False
6,33,10,137,129,30,0,0,0,,19950323,1995,0,0,0,33,1,0.0,False
828,14,2113,175,165,0,136,0,0,,19950323,1995,0,0,0,14,1,0.0,False
351,17,689,25,25,16,24,0,0,,19950323,1995,0,0,7,17,0,0.0,False
358,26,544,41,42,25,36,0,0,,19950323,1995,0,0,270,26,0,0.0,False
756,20,4009,195,182,19,152,0,0,,19950323,1995,0,0,0,20,0,0.0,False
73,12,1039,14,14,12,13,0,0,,19950323,1995,0,0,16,12,2,0.0,False
780,5,930,200,187,5,157,0,0,,19950323,1995,0,0,0,5,1,0.0,False
73,12,2096,14,14,12,13,0,0,,19950323,1995,0,0,0,12,1,0.0,False
420,5,2565,151,143,5,118,0,0,,19950323,1995,0,0,127,5,2,0.0,False
20,4,915,20,20,4,18,0,0,,19950323,1995,0,0,358,4,0,0.0,False
2391,1,3307,73,71,1,59,0,0,,19950324,1995,0,0,30,1,0,0.0,False
488,36,1963,76,74,34,61,0,0,,19950324,1995,0,0,0,36,1,0.0,False
